Publishing Date,City,Address,Type,Description,Price (in €),Number_Room,Number_Bedroom,Surface (in m²),Latitude,Longitude,Link,Salles d'eau,Toilettes,Surface séjour,Surface terrasse,Etage,Nbre d'étages,Exposition,Salles de bain,Vue,Environnement,Surface totale,Taxe foncière,Surface terrain,Taxe habitation
30/10/22,Le Lamentin,97232,Appartement,LAMENTIN - Mahaut - Gd F4 avec garage,245000,4,3,94.0,14.614557,-61.0018145,https://www.domimmo.com/martinique/immobilier/171020176936424/,2,2,0.0,20.0,1,3,0,0,Campagne,Résidentiel,114.0,2042.0,0.0,0.0
30/01/23,Fort de France,97200,Appartement,Appartement 3 pièces 98 m²,205000,3,2,98.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231300417711932/,0,2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
29/01/23,Fort de France,97200,Appartement,Green Park,252565,2,0,41.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231292020297046/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
25/01/23,Fort de France,97200,Appartement,CLAIRIERE EXCEPTIONNEL : Magnifique Duplex T4+mezzanine VUE ,599000,5,3,130.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231254498805010/,1,3,0.0,0.0,3,3,0,2,0,0,0.0,0.0,0.0,0.0
25/01/23,Fort de France,97200,Appartement,Vente Appartement 1 pièce 30 m2 à Fort de France,135000,1,0,30.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231254306007013/,1,1,0.0,0.0,1,4,0,0,0,0,0.0,1042.0,0.0,0.0
24/01/23,Fort de France,97200,Appartement,Résidence Canopée - T5 PENTHOUSE,1230000,5,4,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231241521841477/,3,4,0.0,0.0,11,11,0,0,Mer,0,0.0,0.0,0.0,0.0
24/01/23,Fort de France,97200,Appartement,Résidence Canopée - T4,515000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231241458195975/,3,1,0.0,0.0,6,11,0,0,Mer,0,0.0,0.0,0.0,0.0
24/01/23,Fort de France,97200,Appartement,Résidence Canopée - T3,355000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231241431767245/,2,1,0.0,0.0,2,11,0,0,Mer,0,0.0,0.0,0.0,0.0
24/01/23,Fort de France,97200,Appartement,Résidence Canopée - T2,225000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231241423896145/,1,1,0.0,0.0,2,11,0,0,Mer,0,0.0,0.0,0.0,0.0
24/01/23,Fort de France,97200,Appartement,Résidence Canopée - T1,145000,1,0,27.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231241352289858/,1,1,0.0,0.0,2,11,0,0,Mer,0,0.0,0.0,0.0,0.0
24/01/23,Fort de France,97200,Appartement,Bel appartement T4- Fort-De-France (Balata),234500,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231244527385213/,1,0,0.0,0.0,3,0,0,1,0,0,0.0,0.0,0.0,0.0
24/01/23,Fort de France,97200,Appartement,APPARTEMENT DE 3 PIECES - DUPLEX - PRESTIGE LA MEYNARD - FOR,151200,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231244514020638/,0,0,0.0,0.0,0,3,0,0,0,0,0.0,0.0,0.0,0.0
21/01/23,Fort de France,97200,Appartement,Programmes neufs Appartement 2 pièces 43 m2 à Fort de France,225000,2,0,43.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231214308810364/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21/01/23,Fort de France,97200,Appartement,Duplex lumineux avec une terrasse,185000,3,2,82.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231214144959150/,0,1,0.0,0.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0
20/01/23,Fort de France,97200,Appartement,APPARTEMENT T2 A RAVINE VILAINE,125000,2,0,41.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231201921336822/,1,0,0.0,15.0,0,3,0,0,Campagne,Résidentiel,0.0,900.0,0.0,0.0
20/01/23,Fort de France,97200,Appartement,Fort-de-France,359000,5,4,130.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231205299753292/,2,2,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
20/01/23,Fort de France,97200,Appartement,T3 Ravine Vilaine,165000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231204598838415/,1,2,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0
19/01/23,Fort de France,97200,Appartement,Vente Appartement 2 pièces 37 m2 à Fort de France,149000,2,0,37.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231195395165839/,1,1,0.0,0.0,0,3,0,0,0,0,0.0,0.0,0.0,0.0
17/01/23,Fort de France,97200,Appartement,Appartement Fort De France 2 pièce(s) 43.62 m2,145000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231174173862220/,0,0,0.0,0.0,0,3,0,0,0,0,0.0,0.0,0.0,0.0
16/01/23,Fort de France,97200,Appartement,Appartement - Baie des Tourelles - Fort de France - 3 Pièces,153000,3,0,60.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231164267159803/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
13/01/23,Fort de France,97200,Appartement,Grand T2 Duplex de type loft à Fort-De-France avec parking,132990,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231134497307315/,1,2,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0
12/01/23,Fort de France,97200,Appartement,DEVENEZ PROPRIETAIRE AVEC LA SA D'HLM OZANAM,144000,4,3,87.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231121456565681/,2,2,0.0,9.0,3,0,SO,0,Mer,Urbain,0.0,0.0,0.0,0.0
12/01/23,Fort de France,97200,Appartement,FORT DE FRANCE Quartier Etang Z'Abricot,381600,4,3,100.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231125329855168/,0,2,0.0,0.0,0,0,0,2,0,0,0.0,0.0,0.0,0.0
11/01/23,Fort de France,97200,Appartement,Duplex T3 très lumineux,160000,3,2,82.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231114211125668/,0,1,0.0,0.0,1,3,0,1,0,0,0.0,0.0,0.0,0.0
11/01/23,Fort de France,97200,Appartement,Vente appartement T3 Fort de France,175000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231114199258607/,2,2,27.0,20.0,1,4,0,0,0,0,0.0,0.0,0.0,0.0
11/01/23,Fort de France,97200,Appartement,Fort-de-France Etang Z'abricots : T3 tout équipé / Vue mer,249000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231114199258595/,1,2,21.0,16.0,4,6,0,0,0,0,0.0,0.0,0.0,0.0
10/01/23,Fort de France,97200,Appartement,"Appartement de 3 pièces, vue mer, Fort-de-France",257250,3,2,73.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231101928674478/,1,1,0.0,19.0,2,3,NO,0,Mer,Urbain,92.0,0.0,0.0,0.0
06/01/23,Fort de France,97200,Appartement,A VENDRE APPARTEMENT F5 A FORT DE FRANCE,179999,5,4,83.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231614397633924/,1,1,0.0,0.0,0,0,0,1,Mer,0,0.0,1907.0,0.0,0.0
30/12/22,Fort de France,97200,Appartement,Bel appartement,177000,3,2,75.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221230446494227/,1,1,35.0,0.0,3,4,0,1,0,0,0.0,0.0,0.0,0.0
29/12/22,Fort de France,97200,Appartement,VENTE d'un appartement F2 (55 m²) à FORT DE FRANCE,125000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221229413583844/,0,0,19.0,0.0,0,4,0,1,0,0,0.0,0.0,0.0,0.0
28/12/22,Fort de France,97200,Appartement,Studio Résidence Morne Vannier,65000,1,0,24.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221228441698725/,0,0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
28/12/22,Fort de France,97200,Appartement,Bel appartement T2 64m2 avec Terrasse couverte,125000,2,0,64.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221228418985761/,0,1,0.0,0.0,2,4,0,1,0,0,0.0,0.0,0.0,0.0
27/12/22,Fort de France,97200,Appartement,Grand T2 bon potentiel sur les hauteurs de Fort de France,99500,2,0,51.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221227417982717/,1,1,20.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
27/12/22,Fort de France,97200,Appartement,Investissement locatif en EHPAD - FORT-DE-FRANCE,147150,1,0,20.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221227415667176/,1,0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0
24/12/22,Fort de France,97200,Appartement,Vente Appartement 4 pièces 94 m2 à Fort de France,300000,4,3,94.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221224416849469/,2,2,0.0,23.0,1,1,0,1,0,0,117.0,2630.0,0.0,0.0
22/12/22,Fort de France,97200,Appartement,"Vente Appartement 3 pièces 61,27 m2 à Fort de France",204000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221222459416002/,0,1,0.0,0.0,3,4,0,1,0,0,0.0,0.0,0.0,0.0
22/12/22,Fort de France,97200,Appartement,Vente Appartement 1 pièce 42 m2 à Fort de France,220000,1,0,42.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221222459415978/,1,1,25.0,13.0,6,8,0,0,0,0,55.0,0.0,0.0,0.0
21/12/22,Fort de France,97200,Appartement,Appartement F4 de Standing dans une résidence calme avec pis,525000,4,3,152.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221221431600358/,1,2,0.0,13.0,1,3,0,1,0,0,165.0,0.0,0.0,0.0
21/12/22,Fort de France,97200,Appartement,Fort de France T3 de 58 m²,131000,4,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221221431159152/,1,1,0.0,0.0,0,3,0,0,0,0,78.0,0.0,0.0,0.0
17/12/22,Fort de France,97200,Appartement,Appartement studio 22m2 à vendre - Fort de France,86990,1,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221217429181102/,1,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16/12/22,Fort de France,97200,Appartement,Appartement T4 Ravine Vilaine/97200 Fort-De-France,230000,4,0,85.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221216428639592/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/12/22,Fort de France,97200,Appartement,Bel appartement T4 Fort de France DIDIER,272000,4,3,100.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221215446367229/,2,1,0.0,0.0,3,1,0,0,0,0,0.0,0.0,0.0,0.0
15/12/22,Fort de France,97200,Appartement,Appartement F2 (40 m² Carrez) en vente à FORT DE FRANCE,122000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221215413596993/,0,0,0.0,0.0,0,5,0,1,0,0,0.0,0.0,0.0,0.0
14/12/22,Fort de France,97200,Appartement,T2 Fort de France Redoute Investissement Locatif,149040,2,0,40.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221214431395988/,0,0,0.0,0.0,0,4,0,0,0,0,0.0,0.0,0.0,0.0
10/12/22,Fort de France,97200,Appartement,Appartement T4 Duplex Rez de Jardin,320000,4,3,92.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221210143060844/,2,2,0.0,18.0,1,1,0,2,Autre,Résidentiel,115.0,230.0,0.0,0.0
10/12/22,Fort de France,97200,Appartement,Appartement T3 à Cluny - Fort-De-France,339000,3,2,70.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221210434232906/,2,1,24.0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0
09/12/22,Fort de France,97200,Appartement,Vente Appartement 3 pièces 53 m2 à Fort de France,245000,3,2,53.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221294332960803/,1,1,0.0,20.0,1,3,0,0,0,0,73.0,0.0,0.0,0.0
08/12/22,Fort de France,97200,Appartement,Appartement Duplex T4,330000,4,3,101.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221282321972597/,1,0,40.0,0.0,3,3,0,0,Mer,Résidentiel,0.0,1690.0,0.0,0.0
08/12/22,Fort de France,97200,Appartement,Appartement T3 Ravine Vilaine,193000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221284529724198/,1,1,0.0,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0.0
08/12/22,Fort de France,97200,Appartement,Appartement 4 pièces (127 m²) à vendre à FORT DE FRANCE,330000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221284157897097/,0,0,0.0,0.0,0,3,0,1,0,0,0.0,0.0,0.0,0.0
07/12/22,Fort de France,97200,Appartement,[SOUS COMPROMIS] Appartement Amata - T2 moderne avec terrass,186500,2,0,43.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221271355826563/,1,1,0.0,15.0,1,0,0,0,0,0,58.0,0.0,0.0,0.0
02/12/22,Fort de France,97200,Appartement,FORT-DE-FRANCE - 3 studios rénovés,130000,1,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221224266929049/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
01/12/22,Fort de France,97200,Appartement,"Les terrasses de Saint-Paul (Actable immédiatement)T1, T2, T",189840,1,0,46.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221211728961052/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
01/12/22,Fort de France,97200,Appartement,Beau T3 au calme,246100,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221214507888993/,1,1,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0
29/11/22,Fort de France,97200,Appartement,Studio - FORT-DE-FRANCE,57000,1,0,16.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221129418368966/,1,1,0.0,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0.0
29/11/22,Fort de France,97200,Appartement,Appartement F3 (83m2) à vendre à FORT DE FRANCE,195000,3,2,85.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221129471949719/,0,0,0.0,0.0,0,5,0,1,0,0,0.0,0.0,0.0,0.0
28/11/22,Fort de France,97200,Appartement,T4/5 duplex vue mer,210000,4,4,138.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/211122144945458/,3,0,0.0,16.0,1,0,0,0,Mer,0,154.0,2609.0,0.0,0.0
26/11/22,Fort de France,97200,Appartement,Bel Appartement T3 Duplex,185000,3,2,75.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221126437404384/,0,0,0.0,0.0,2,2,0,2,0,0,0.0,0.0,0.0,0.0
26/11/22,Fort de France,97200,Appartement,Appartement à vendre Fort-de-France,189000,2,0,1.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221126423506143/,1,1,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
26/11/22,Fort de France,97200,Appartement,"Dpt Martinique (972), à vendre sur DIDIER Magnifique apparte",398000,3,2,91.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221126499319133/,1,2,35.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
24/11/22,Fort de France,97200,Appartement,Appartement à vendre Fort-de-France,185000,2,0,45.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221124513761468/,1,1,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
24/11/22,Fort de France,97200,Appartement,Vente appartement - 3 pièce(s),249000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221124450153242/,2,2,0.0,0.0,0,3,0,0,0,0,0.0,0.0,0.0,0.0
23/11/22,Fort de France,97200,Appartement,Appartement T4 Duplex VUE MER,224000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221123459124077/,0,0,0.0,0.0,4,9,0,2,0,0,0.0,0.0,0.0,0.0
23/11/22,Fort de France,97200,Appartement,FORT DE FRANCE / L'ETANG Z'ABRICOT : GRAND STUDIO MEUBLE,214000,1,0,55.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221123427218282/,1,1,0.0,0.0,6,0,0,0,0,0,0.0,0.0,0.0,0.0
22/11/22,Fort de France,97200,Appartement,Résidence Le Clos des 2 Oies,216500,2,0,41.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221122181948177/,0,0,0.0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0
19/11/22,Fort de France,97200,Appartement,Vente Appartement 2 pièces 47 m2 à Fort de France,99500,2,0,47.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221119421568283/,1,2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
19/11/22,Fort de France,97200,Appartement,FORT DE FRANCE / BEAUSEJOUR - Appartement de type 3 dans pet,131000,3,2,60.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221119415342169/,1,1,0.0,0.0,1,2,0,0,0,0,0.0,0.0,0.0,0.0
19/11/22,Fort de France,97200,Appartement,Appartement T4 (127 m²) à FORT DE FRANCE,320000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221119481353277/,0,0,0.0,0.0,0,4,0,1,0,0,0.0,0.0,0.0,0.0
19/11/22,Fort de France,97200,Appartement,VENTE d'un appartement F4 (199 m²) à FORT DE FRANCE,828000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221119481353247/,0,0,0.0,0.0,0,8,0,3,0,0,0.0,0.0,0.0,0.0
18/11/22,Fort de France,97200,Appartement,Grand appartement T4 superbe vue,370000,4,3,117.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221118437348384/,0,2,0.0,0.0,3,3,0,3,0,0,0.0,0.0,0.0,0.0
16/11/22,Fort de France,97200,Appartement,BEL APPARTEMENT T2 SPACIEUX - JAMBETTE-BEAUSEJOUR,139100,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221116191227363/,1,1,0.0,0.0,2,3,0,0,Campagne,Urbain,0.0,1437.0,0.0,0.0
16/11/22,Fort de France,97200,Appartement,"Vends Appt F1, lumineux, Fort-de-France.",75000,1,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221116438860177/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16/11/22,Fort de France,97200,Appartement,"Vente Appartement 3 pièces 59,75 m2 à Fort de France",212725,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221116426493486/,1,1,0.0,0.0,3,0,0,0,0,0,0.0,1610.0,0.0,0.0
16/11/22,Fort de France,97200,Appartement,Vente Appartement 2 pièces,210000,2,0,46.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221116418282966/,0,0,0.0,0.0,0,7,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement - Chateauboeuf - Fort de France - 3 Pièces,163000,3,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131218282/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement - Redoute - Fort de France - 3 Pièces,150000,3,0,61.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131218249/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Residence la Principauté FDF 1 pièce,42500,1,0,18.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131218219/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,VEFA LOT 21_Appartement sis Rue Moi Laminaire Zac Etang Z'Ab,669000,4,0,155.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131218159/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Du Parc Ravine Vilaine FDF 3 pièce,190190,3,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131218153/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,APPARTEMENT TYPE 4 DIDIER,244950,4,0,90.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131218126/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement - Résidence le Caribbea - FDF 3 pièces avec Terr,163000,3,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131218078/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,VEFA LOT 09_Appartement sis Rue Moi Laminaire Zac Etang Z'Ab,261600,3,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131218072/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,VEFA LOT 10_Appartement sis Rue Moi Laminaire Zac Etang Z'Ab,188000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131218069/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,VEFA LOT 14_Appartement sis Rue Moi Laminaire Zac Etang Z'Ab,188000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131218066/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,VEFA LOT 15_Appartement sis Rue Moi Laminaire Zac Etang Z'Ab,188000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131218063/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,VEFA LOT 11_Appartement sis Rue Moi Laminaire Zac Etang Z'Ab,186500,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131218060/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 2 p,215000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217982/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 2 p,213000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217979/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 2 p,213000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217976/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 2 p,210000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217973/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 2 p,210000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217970/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 3 p,306000,3,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217967/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 3 p,302000,3,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217964/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 2 p,208000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217961/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 2 p,208000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217958/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 2 p,208000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217955/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 3 p,299000,3,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217952/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 2 p,206000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217949/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 2 p,206000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217946/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 2 p,206000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217943/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
