Publishing Date,City,Address,Type,Description,Price (in €),Number_Room,Number_Bedroom,Surface (in m²),Latitude,Longitude,Link
30/10/22,Rivière Salée,97215,Terrain,RIVIERE-SALEE - TERRAIN & MAISON,230000,0,0,303.0,14.5276731,-60.9787872,https://www.domimmo.com/martinique/immobilier/181122212985917/
30/10/22,Rivière Salée,97215,Terrain,RIVIERE SALEE - TERRAIN Plat,86000,5,3,644.0,14.5276731,-60.9787872,https://www.domimmo.com/martinique/immobilier/186131731622743/
30/10/22,Rivière Salée,97215,Maison / Villa,RIVIERE-SALEE - TERRAIN,220000,4,3,0.0,14.5276731,-60.9787872,https://www.domimmo.com/martinique/immobilier/186518546970881/
30/10/22,Rivière Salée,97215,Terrain,TERRAIN 3821 M² RIVIERE SALEE,268000,0,0,0.0,14.5276731,-60.9787872,https://www.domimmo.com/martinique/immobilier/181102147779701/
30/10/22,Rivière Salée,97215,Terrain,TERRAIN PLAT NU CONSTRUCTIBLE,477000,0,0,0.0,14.5276731,-60.9787872,https://www.domimmo.com/martinique/immobilier/141121127076652/
27/01/23,Case Pilote,97222,Appartement,APPARTEMENT DE 4 PIECES - CASE PILOTE,230000,4,3,70.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/231274577194643/
10/01/23,Case Pilote,97222,Terrain,Terrain Case Pilote 2431 m2,426000,0,0,0.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/231104584757440/
08/12/22,Case Pilote,97222,Local commercial,Le Village Médical,319723,1,0,0.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/221284288228206/
08/12/22,Case Pilote,97222,Local commercial,Le Village Médical,216917,1,0,0.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/221284288228203/
08/12/22,Case Pilote,97222,Local commercial,Le Village Médical,363948,1,0,0.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/221284288228200/
08/12/22,Case Pilote,97222,Local commercial,Le Village Médical,445666,1,0,0.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/221284288228197/
27/11/22,Case Pilote,97222,Maison / Villa,EXCLUSIVITÉ - Villa T5 de prestige avec vue mer - CASE-PILOT,630000,5,4,0.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/221127210522037/
19/11/22,Case Pilote,97222,Maison / Villa,"Villa d’exception, Vue mer, Les hauts de maniba",839000,7,5,307.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/221119420635069/
15/11/22,Case Pilote,97222,Terrain,Terrain - Micolo - Case Pilote - 2500 m²,92000,0,0,0.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/221115131217790/
30/10/22,Case Pilote,97222,Maison / Villa,"[SOUS OFFRE] Villa Maia - Maison entièrement rénovée, vue me",915000,5,4,231.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/221027163222976/
30/10/22,Case Pilote,97222,Appartement,Le Village Médical,232058,0,0,59.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/221025446104566/
30/10/22,Case Pilote,97222,Maison / Villa,MAISON Créole T11 - Vue mer et Pitons,605000,11,8,0.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/221016632269279/
30/10/22,Case Pilote,97222,Appartement,Appartement T3 de 68m2 au coeur de Case-Pilote,145000,4,2,68.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/229274238725599/
30/10/22,Case Pilote,97222,Terrain,Beau terrain avec vue mer,390000,0,0,0.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/229217262207083/
30/10/22,Case Pilote,97222,Maison / Villa,Domaine Teome - CONFIDENTIALITE & EXCEPTION,1580000,4,3,150.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/226271954738981/
30/10/22,Case Pilote,97222,Appartement,"Vente Appartement 3 pièces 67,2 m2 à Case Pilote",145000,3,2,0.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/224274368716575/
30/10/22,Case Pilote,97222,Maison / Villa,Exclusif : Villa avec vue imprenable sur la mer et la montag,840000,7,5,320.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/222263412769835/
30/10/22,Case Pilote,97222,Maison / Villa,CASE PILOTE - LA CARAÏBE SPACIEUSE VILLA D'EXCEPTION.,1100000,7,5,0.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/211228222041297/
30/10/22,Case Pilote,97222,Maison / Villa,VERRIER : Grande villa T10+T2,620000,12,7,214.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/211111529424508/
30/10/22,Case Pilote,97222,Terrain,Superbe terrain au Lotissement Caraïbe,404000,0,0,0.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/211019418597172/
30/10/22,Case Pilote,97222,Terrain,Terrain à CASE PILOTE Affaire à Saisir.,554778,0,0,0.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/216943058186878/
30/10/22,Case Pilote,97222,Maison / Villa,Vente villa 5 pièces de très bon standing sur terrain de 767,1100000,5,4,250.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/214271538974753/
30/10/22,Case Pilote,97222,Immeuble,Vente Immeuble à Case Pilote,880000,0,0,0.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/214214391041689/
30/10/22,Case Pilote,97222,Terrain,Beau terrain à CASE PILOTE,126000,0,0,0.0,14.6441334,-61.1373362,https://www.domimmo.com/martinique/immobilier/207294346423652/
27/01/23,Saint Joseph,97212,Immeuble,"Vends Ensemble Immobilier F4 + Piscine + F3, Saint-Joseph",530000,7,3,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/231274575531383/
27/01/23,Saint Joseph,97212,Terrain,"Vends Terrain de 1407 m, Saint-Joseph.",141000,0,0,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/231274575531380/
27/01/23,Saint Joseph,97212,Maison / Villa,Villa d'architecte,895000,5,4,125.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/231274414260232/
26/01/23,Saint Joseph,97212,Maison / Villa,"Villa sur deux niveaux, F2 et grand F3, terrain",399000,5,3,140.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/231265049097861/
26/01/23,Saint Joseph,97212,Maison / Villa,SAINT JOSEPH VILLA T4 AVEC PISCINE + MAISON T3 INDÉPENDANTE,530000,4,3,100.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/231265030917195/
25/01/23,Saint Joseph,97212,Maison / Villa,Maison T3 avec en + 2 bureaux - Saint-Joseph,220000,5,2,74.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/231251555759152/
25/01/23,Saint Joseph,97212,Terrain,Vente terrain 1500 m² ST JOSPEH,210000,0,0,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/231251538155613/
25/01/23,Saint Joseph,97212,Terrain,TERRAINS A PROXIMITE DE TOUTES COMMODITES,162750,0,0,745.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/231254282474200/
24/01/23,Saint Joseph,97212,Maison / Villa,Immeuble de 8 appartements,285000,20,12,347.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/231244269201802/
07/01/23,Saint Joseph,97212,Terrain,"Dpt Martinique (972), à vendre SAINT JOSEPH terrain de 1407m",141700,0,0,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/231749364356649/
05/01/23,Saint Joseph,97212,Immeuble,VENTE : maison (347 m²) à SAINT JOSEPH,290000,0,0,347.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/231553057849120/
01/01/23,Saint Joseph,97212,Maison / Villa,"Saint-Joseph, Maison F5 sur 31167 M2 de terrain valloné",480000,5,3,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/231163315638887/
17/12/22,Saint Joseph,97212,Maison / Villa,SAINT JOSEPH Quartier Choisy,339000,4,3,103.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/221217438520957/
13/12/22,Saint Joseph,97212,Terrain,"Vends Terrain de 780 m², Saint-Joseph",160000,0,0,780.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/221213443583060/
13/12/22,Saint Joseph,97212,Maison / Villa,Maison comprenant 2 T4 et Piscine,474000,8,6,250.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/221213421371309/
06/12/22,Saint Joseph,97212,Maison / Villa,Vente Maison à Saint-Joseph,169600,9,4,154.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/221264237758085/
26/11/22,Saint Joseph,97212,Terrain,Terrain constructible de 1407 m² à Saint Joseph.,142000,0,0,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/221126437687264/
17/11/22,Saint Joseph,97212,Maison / Villa,"Vds Ensemble Immobilier, 4 Lots, Saint-Joseph.",296000,10,0,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/221117527101131/
17/11/22,Saint Joseph,97212,Maison / Villa,"VILLA 4 CH + BUNGALOW sur propriété d'1,6 hectare",740000,6,5,142.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/221117523791115/
17/11/22,Saint Joseph,97212,Maison / Villa,Villa F7 (370 m²) à vendre à SAINT JOSEPH,345000,7,4,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/221117412378205/
09/11/22,Saint Joseph,97212,Appartement,"Vente Appartement 2 pièces 34,34 m2 à Saint Joseph",209000,2,0,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/221194276304062/
08/11/22,Saint Joseph,97212,Maison / Villa,Villa de prestige 265m² avec piscine,720000,7,5,265.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/226218556388531/
30/10/22,Saint Joseph,97212,Maison / Villa,Vente Maison/villa 3 pièces,209000,3,2,71.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/221030446408248/
30/10/22,Saint Joseph,97212,Appartement,HAUTS DE JAMBETTE - APPARTEMEMENT 3 PIECES NEUF LIVRAISON DE,232000,3,2,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/221024196564555/
30/10/22,Saint Joseph,97212,Appartement,HAUTS DE JAMBETTE - APPARTEMEMENT3 PIECES NEUF AVEC TERRASSE,239000,3,2,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/221024182622277/
30/10/22,Saint Joseph,97212,Appartement,HAUTS DE JAMBETTE - APPARTEMEMENT 3 PIECES NEUF LIVRAISON DE,235000,3,2,66.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/221024161140834/
30/10/22,Saint Joseph,97212,Maison / Villa,VILLA entièrement rénovée et meublée sur une parcelle de 213,745000,6,5,250.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/221019415881998/
30/10/22,Saint Joseph,97212,Local commercial,LOCAL PROFESSIONNEL A VENDRE A SAINT-JOSEPH,109000,0,0,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/221041516790640/
30/10/22,Saint Joseph,97212,Maison / Villa,Grande Villa comprenant 2 T4,472000,8,6,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/221031741209726/
30/10/22,Saint Joseph,97212,Appartement,Appartement 2 pièces à St Joseph quartier Salubre,115000,2,0,49.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/227234163335548/
30/10/22,Saint Joseph,97212,Terrain,Terrain commercial,113000,0,0,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/226254155972281/
30/10/22,Saint Joseph,97212,Appartement,"Vente Appartement 2 pièces 43,87 m2 à Saint Joseph",137800,2,0,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/226184274232336/
30/10/22,Saint Joseph,97212,Terrain,Beau et grand Terrain à Saint-Joseph,761000,0,0,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/226944241626749/
30/10/22,Saint Joseph,97212,Maison / Villa,SAINT JOSEPH MAISON SUR DEUX NIVEAUX T4 + T3 A RENOVER,420000,3,5,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/225264502831748/
30/10/22,Saint Joseph,97212,Maison / Villa,Très belle villa avec bon rapport locatif,480000,11,10,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/225231422399793/
30/10/22,Saint Joseph,97212,Maison / Villa,Vente Maison/villa 6 pièces,726141,6,5,235.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/225214174822923/
30/10/22,Saint Joseph,97212,Maison / Villa,SAINT JOSEPH : maison F6 (235 m²) à vendre,837500,6,5,235.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/225104578653478/
30/10/22,Saint Joseph,97212,Maison / Villa,Villa Saint Joseph 6 pièce(s) 260 m2,758000,6,5,260.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/224294329369280/
30/10/22,Saint Joseph,97212,Maison / Villa,VILLA FDEF 5 CHAMBRES RENOVEE,744000,7,5,211.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/224274344698028/
30/10/22,Saint Joseph,97212,Maison / Villa,Villa F6 de 217 m2 sur 2 326 m2 de terrain à vendre à Saint-,419900,6,5,217.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/224224266624522/
30/10/22,Saint Joseph,97212,Terrain,Saint Joseph jolie parcelle constructible,99000,0,0,596.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/223164411767148/
30/10/22,Saint Joseph,97212,Appartement,Appartement T3 70 m² à vendre proche Long Pré - SAINT JOSEPH,188172,3,2,70.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/211182030498344/
30/10/22,Saint Joseph,97212,Terrain,Vente Terrain à Saint Joseph,480000,0,0,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/214294517754639/
30/10/22,Saint Joseph,97212,Local commercial,"Vente local commercial de 116,75 m2 à St-Jospeh",233500,0,0,0.0,14.670406,-61.0384708,https://www.domimmo.com/martinique/immobilier/191185215007925/
26/01/23,Les Trois Ilets,97229,Local commercial,Espace Commercial et artisanal,50000,0,0,250.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231261746393747/
26/01/23,Les Trois Ilets,97229,Appartement,Superbe T2 Quartier Anse à l'âne aux Trois-ilets,173600,2,0,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231265364665857/
26/01/23,Les Trois Ilets,97229,Maison / Villa,Maison idéal famille ou investissement locatif,468000,7,4,154.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231265049097867/
26/01/23,Les Trois Ilets,97229,Appartement,APPARTEMENT T3 - ANSE A L'ANE,316000,3,2,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231264286113982/
26/01/23,Les Trois Ilets,97229,Appartement,Vente Appartement 3 pièces,369000,3,2,63.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231264115181507/
21/01/23,Les Trois Ilets,97229,Maison / Villa,Maison T4 de 135m² Habitable avec vue panoramique sur la bai,499000,4,3,135.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231211353354594/
20/01/23,Les Trois Ilets,97229,Maison / Villa,Villa d'architecte de style créole,945000,6,4,117.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231202151194571/
17/01/23,Les Trois Ilets,97229,Appartement,SUPERBE T3 à prix imbattable à la pointe du bout,199000,3,2,35.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231174231461392/
17/01/23,Les Trois Ilets,97229,Maison / Villa,Maison + 3 appartements aux Trois Ilets - vue panoramique,1200000,13,7,290.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231174231461383/
16/01/23,Les Trois Ilets,97229,Appartement,Appartement F3 (35 m²) en vente à trois ilets,187250,3,2,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231164259333670/
16/01/23,Les Trois Ilets,97229,Maison / Villa,Vente Maison/villa 9 pièces,1200000,9,8,290.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231164052444529/
14/01/23,Les Trois Ilets,97229,Maison / Villa,Villa de standing avec 4 appartements - A 2 minutes du Golf,1200000,11,7,228.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231145356885951/
13/01/23,Les Trois Ilets,97229,Appartement,Résidence Pointe d'Alet - Appartements T2 à T4 neufs avec vu,263453,2,0,62.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231131652842114/
13/01/23,Les Trois Ilets,97229,Maison / Villa,Exclusivité - Coup de coeur - Villa avec vue mer exceptionne,580000,3,2,88.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231135301812227/
13/01/23,Les Trois Ilets,97229,Appartement,T3 + mezzanine. Marina Pointe du Bout,235000,3,2,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231122356115943/
12/01/23,Les Trois Ilets,97229,Terrain,Terrain au TROIS ILETS,173600,0,0,923.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231125296772738/
11/01/23,Les Trois Ilets,97229,Maison / Villa,Villa de standing avec 2 appartements - Vue panoramique mer ,1070000,9,6,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231112241622837/
11/01/23,Les Trois Ilets,97229,Maison / Villa,Villa d'exception - Appartement F2 indépendant - Vue mer,979000,7,4,117.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231112159170615/
11/01/23,Les Trois Ilets,97229,Appartement,EXCLUSIVITE - Appartement de standing - Vue mer exceptionnel,385000,3,2,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231111416437455/
11/01/23,Les Trois Ilets,97229,Fonds de commerce,"A VENDRE Trois Ilets, fond de commerce",130000,0,0,21.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231114434211347/
08/01/23,Les Trois Ilets,97229,Appartement,TROIS-ILETS : Anse mitan plage - Appt T2 - Parfait état,229000,2,0,36.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231823349467832/
04/01/23,Les Trois Ilets,97229,Appartement,Appartement T2 entièrement refait proche plage,187000,2,0,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231443735974408/
03/01/23,Les Trois Ilets,97229,Maison / Villa,VILLA 4 PIÈCES + T 3 -- VUE PANORAMIQUE SUR MER ET MORNES,647900,9,4,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231321282582232/
03/01/23,Les Trois Ilets,97229,Appartement,"Vente Appartement 2 pièces 38,55 m2 à Les Trois Ilets",270400,2,0,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231342041157159/
02/01/23,Les Trois Ilets,97229,Maison / Villa,COUP DE COEUR POUR CETTE VILLA DE CHARME,787500,7,4,245.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/231223391801162/
29/12/22,Les Trois Ilets,97229,Maison / Villa,PIED DANS L EAU/ EXCEPTIONNELLE VILLA AVEC PONTON PRIVE,880000,6,3,200.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221229143323257/
28/12/22,Les Trois Ilets,97229,Appartement,Appartement F3 - Anse à l'Ane - Vue Mer + Garage,330000,3,2,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221228144029967/
27/12/22,Les Trois Ilets,97229,Appartement,"Beau F2 avec vue mer, cave et parking couvert",259000,2,0,38.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221227448321738/
22/12/22,Les Trois Ilets,97229,Appartement,EXCLUSIVITÉ - T3 - RÉSIDENCE HAUTS CRÉOLES,475475,3,2,70.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221222588791953/
22/12/22,Les Trois Ilets,97229,Maison / Villa,Belle Villa F4 avec appartement F2 indépendant à l'Anse à l',979000,5,4,120.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221222444170186/
21/12/22,Les Trois Ilets,97229,Maison / Villa,VENTE maison d'exeption 6 pièces (117 m²) aux TROIS ILETS,979000,6,4,117.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221221423116117/
20/12/22,Les Trois Ilets,97229,Local commercial,RARE OPPORTUNITE ! BOUTIQUE AVEC DROIT AU BAIL IDEALEMENT SI,60000,0,0,35.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221220417747233/
14/12/22,Les Trois Ilets,97229,Appartement,MARINA POINTE DU BOUT - 2 STUDIOS JUMELÉS EN GRAND APPARTEME,196000,2,0,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221214161782913/
09/12/22,Les Trois Ilets,97229,Appartement,Appartement T3 - 68m ²,361200,3,2,68.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221294563551777/
09/12/22,Les Trois Ilets,97229,Appartement,Appartement - 68m ²,353850,3,2,68.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221294563551774/
09/12/22,Les Trois Ilets,97229,Appartement,Appartement T3 - 65m ²,348600,3,2,65.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221294563551771/
09/12/22,Les Trois Ilets,97229,Appartement,Appartement T2 - 53m ²,288750,2,0,53.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221294563551723/
09/12/22,Les Trois Ilets,97229,Appartement,Appartement - 65m ²,354900,3,2,65.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221294563551720/
09/12/22,Les Trois Ilets,97229,Appartement,Appartement T3 - 68m ²,366450,3,2,68.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221294563551717/
06/12/22,Les Trois Ilets,97229,Fonds de commerce,3. ilets / Anse Mitan Fond de commerce glaces/ gaufres / crê,175000,0,0,44.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221261640543592/
03/12/22,Les Trois Ilets,97229,Appartement,Appartement F2 dans résidence avec piscine proche plage,175000,2,0,26.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221234391673922/
02/12/22,Les Trois Ilets,97229,Maison / Villa,Villa d'exception avec vue mer et ponton privatif,1050000,4,2,145.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221224446597377/
01/12/22,Les Trois Ilets,97229,Appartement,Vue exceptionnelle sur la mer des Caraïbes,261000,2,0,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221215165993697/
29/11/22,Les Trois Ilets,97229,Appartement,Appartement F3 - Résidence les pieds dans l'eau avec piscine,340000,3,3,59.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221129204531265/
26/11/22,Les Trois Ilets,97229,Appartement,Appartement T2 de standing avec vue à 180,239500,2,0,46.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221126412364263/
23/11/22,Les Trois Ilets,97229,Maison / Villa,"LES TROIS ILETS Superbe Maison P7 de 245,5 m²hab. Piscine, R",799000,7,6,246.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221123423377003/
21/11/22,Les Trois Ilets,97229,Maison / Villa,Villa Créole de Standing aux TROIS ILETS,895000,5,4,168.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221121425520881/
19/11/22,Les Trois Ilets,97229,Terrain,Terrain Les Trois Ilets 2020 m2,170000,0,0,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221119481353040/
18/11/22,Les Trois Ilets,97229,Appartement,Vente Appartement 3 pièces,315000,3,2,65.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221118401712048/
16/11/22,Les Trois Ilets,97229,Maison / Villa,Magnifique maison F6 avec piscine et vue mer - Trois Ilets,895000,6,5,168.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221116446638345/
16/11/22,Les Trois Ilets,97229,Appartement,Appartement T3 à vendre aux TROIS ILETS,322000,3,2,65.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221116445214024/
16/11/22,Les Trois Ilets,97229,Maison / Villa,"Rare à la vente, Trois Ilets, villa pieds dans l'eau avec po",880000,5,3,200.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221116423803378/
15/11/22,Les Trois Ilets,97229,Appartement,Appartement N° 303 sis Rés. LA BAIE - ANSE MITAN Lot 48 - Ha,89700,1,0,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221115131218018/
15/11/22,Les Trois Ilets,97229,Appartement,Appartement N° 217 sis Rés. LA BAIE - ANSE MITAN Lot 18 - Ha,87500,1,0,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221115131218015/
15/11/22,Les Trois Ilets,97229,Appartement,Appartement N° 208 sis Rés. LA BAIE - ANSE MITAN Lot 26 - Ha,164900,2,0,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221115131218012/
15/11/22,Les Trois Ilets,97229,Appartement,Appartement N° 207 sis Rés. LA BAIE - ANSE MITAN Lot 27 - Ha,87500,1,0,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221115131218009/
15/11/22,Les Trois Ilets,97229,Appartement,Appartement N° 111 sis Rés. LA BAIE - ANSE MITAN Lot 06 - Ha,79100,1,0,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221115131218006/
15/11/22,Les Trois Ilets,97229,Appartement,Appartement N° 109 sis Rés. LA BAIE - ANSE MITAN Lot 08 - Ha,79100,1,0,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221115131218003/
15/11/22,Les Trois Ilets,97229,Appartement,Appartement N° 108 sis Rés. LA BAIE - ANSE MITAN Lot 09 - Ha,79100,1,0,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221115131218000/
15/11/22,Les Trois Ilets,97229,Appartement,Appartement T3 avec Garage proche plage et Vue mer,286200,3,2,54.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221115507708147/
13/11/22,Les Trois Ilets,97229,Appartement,BEL APPARTEMENT VUE MER,208000,2,0,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221113173494132/
11/11/22,Les Trois Ilets,97229,Appartement,T2 vue imprenable Anse Mitan,316000,2,0,52.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221111446335708/
10/11/22,Les Trois Ilets,97229,Appartement,Résidence Bay Attitude,395000,3,2,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221110184654376/
09/11/22,Les Trois Ilets,97229,Appartement,Très beau T2 + mezzanine - Marina Pointe du bout,208000,2,0,0.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221194483734021/
08/11/22,Les Trois Ilets,97229,Maison / Villa,Villa F4 avec piscine et magnifique vue mer,699900,4,3,90.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221185158224317/
06/11/22,Les Trois Ilets,97229,Appartement,"Lumineux F3 avec terrasse, vue mer et cave",269000,3,2,61.0,14.5387672,-61.033545,https://www.domimmo.com/martinique/immobilier/221162346318061/
